"Index","KernelName","gpu-id","queue-id","queue-index","pid","tid","grd","wgr","lds","scr","arch_vgpr","accum_vgpr","sgpr","wave_size","sig","obj","FetchSize","WriteSize","TCC_HIT[0]","TCC_MISS[0]","DispatchNs","BeginNs","EndNs","CompleteNs","DurationNs"
923,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2764,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1698406.0625,1039026.375,1765999,1371896,1616927931964686,1616927932410136,1616927935359254,1616927935361717,2949118
924,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2767,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1701481.3125,1038980.5,1768236,1369557,1616927935654913,1616927936074773,1616927939033491,1616927939112387,2958718
925,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2770,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1701261,1039034.125,1770001,1367760,1616927939132855,1616927939749490,1616927942699568,1616927942780152,2950078
926,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2773,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1703238,1039016.625,1772618,1365208,1616927942799699,1616927943435047,1616927946382885,1616927946462004,2947838
927,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2776,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1700044.25,1039025.875,1769279,1368508,1616927946484726,1616927947114684,1616927950064122,1616927950143885,2949438
928,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2779,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1700007.3125,1039013,1767273,1370562,1616927950167319,1616927950791961,1616927953742199,1616927953822230,2950238
929,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2782,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1696908.625,1039029.5,1769001,1368769,1616927953850152,1616927954463758,1616927957411276,1616927957491648,2947518
930,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2785,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1698708.125,1039035.75,1768915,1368854,1616927957512467,1616927958129475,1616927961075393,1616927961154094,2945918
931,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2788,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1697599.5625,1039035.5625,1768931,1368878,1616927961174442,1616927961807592,1616927964756550,1616927964838590,2948958
932,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2791,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1700475.5625,1038997.8125,1767371,1370387,1616927964863707,1616927965496869,1616927968440867,1616927968520492,2943998
933,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2794,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1700268.875,1039013.6875,1766748,1371054,1616927968543455,1616927969173866,1616927972116264,1616927972118267,2942398
934,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2797,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1699665.625,1039024.3125,1768834,1368932,1616927972414268,1616927972837543,1616927975789701,1616927975791512,2952158
935,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2800,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1699645.625,1039007.25,1768758,1368957,1616927976094407,1616927976512420,1616927979466818,1616927979545999,2954398
936,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2803,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1698578.3125,1039004.625,1768199,1369634,1616927979566066,1616927980211057,1616927983158575,1616927983241456,2947518
937,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2806,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1697108.9375,1039028,1766175,1371585,1616927983264869,1616927983879974,1616927986824612,1616927986907678,2944638
938,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2809,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1698422.9375,1039018.6875,1769740,1368046,1616927986929709,1616927987544411,1616927990495929,1616927990578589,2951518
939,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2812,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1700103.25,1039039.3125,1767215,1370600,1616927990607122,1616927991215368,1616927994167846,1616927994251424,2952478
940,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2815,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1700195.4375,1039033.1875,1764852,1372878,1616927994272844,1616927994901321,1616927997844998,1616927997928908,2943677
941,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2818,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1696847.4375,1039014.5625,1766973,1370778,1616927997949877,1616927998575758,1616928001520075,1616928001603165,2944317
942,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2821,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1702317.6875,1039022.5625,1768797,1368990,1616928001626939,1616928002237795,1616928005195872,1616928005278975,2958077
943,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2824,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1701346.125,1039021.8125,1770759,1367009,1616928005302238,1616928005913432,1616928008865109,1616928008948974,2951677
944,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2827,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1693469.3125,1039018.8125,1768285,1369588,1616928008976646,1616928009605788,1616928012551546,1616928012634583,2945758
945,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2830,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1696161.1875,1039025.625,1767474,1370288,1616928012656253,1616928013289065,1616928016232103,1616928016315874,2943038
946,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2833,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1698466.8125,1039043.8125,1767104,1370701,1616928016339728,1616928016949542,1616928019890020,1616928019971546,2940478
947,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2836,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1693345,1039013.5625,1767732,1370116,1616928019993697,1616928020620979,1616928023565616,1616928023648298,2944637
948,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2839,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1703421.9375,1039019,1766818,1370944,1616928023674728,1616928024290016,1616928027238333,1616928027322415,2948317
949,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2842,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1700798.6875,1039022.625,1764571,1373189,1616928027342883,1616928027970013,1616928030918010,1616928031000139,2947997
950,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2845,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1689567.75,1039026.0625,1769785,1368015,1616928031020958,1616928031634529,1616928034582847,1616928034665991,2948318
951,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2848,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1703270.625,1039015.75,1769027,1368750,1616928034688422,1616928035291366,1616928038239684,1616928038322665,2948318
952,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2851,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1700850.75,1039030.5625,1767252,1370544,1616928038345488,1616928038990083,1616928041927361,1616928042010217,2937278
953,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2854,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1698357.3125,1039010,1764585,1373220,1616928042033431,1616928042642280,1616928045599718,1616928045682942,2957438
954,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2857,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1696547.25,1039016,1768188,1369616,1616928045703731,1616928046317237,1616928049262194,1616928049345327,2944957
955,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2860,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1695131.1875,1039021.75,1770131,1367692,1616928049366947,1616928049987954,1616928052929711,1616928053012511,2941757
956,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2863,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1698321,1039007.875,1766066,1371666,1616928053036225,1616928053634431,1616928056579228,1616928056663014,2944797
957,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2866,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1703963.5,1039039.0625,1766579,1371231,1616928056687069,1616928057303641,1616928060250199,1616928060346659,2946558
958,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2869,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1698093.4375,1039043.875,1767339,1370450,1616928060369161,1616928060985757,1616928063936155,1616928064069577,2950398
959,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2872,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1697744.5,1039042.1875,1765836,1371985,1616928064097600,1616928064773635,1616928067711873,1616928067714690,2938238
960,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2875,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1702375.3125,1039037.0625,1740764,1397015,1616928068087876,1616928068504512,1616928071459070,1616928071462114,2954558
961,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2878,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1702778.8125,1039009.0625,1750244,1387501,1616928071835520,1616928072255389,1616928075207387,1616928075210479,2951998
962,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2881,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1697813.9375,1039034.4375,1759969,1377812,1616928075572694,1616928075991867,1616928078924185,1616928078926104,2932318
963,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2884,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1692406.5625,1039033.75,1758290,1379543,1616928079238576,1616928079649784,1616928082594262,1616928082596053,2944478
964,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2887,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1699521.25,1039005.1875,1768153,1369607,1616928082887396,1616928083295062,1616928086243860,1616928086245584,2948798
965,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2890,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1697432.125,1038996.75,1768327,1369476,1616928086539853,1616928086950420,1616928089895058,1616928089975666,2944638
966,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2893,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1698444.875,1039011.5625,1769743,1368054,1616928089999220,1616928090612697,1616928093564375,1616928093647369,2951678
967,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2896,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1699182.125,1039004.25,1768682,1369073,1616928093671153,1616928094292015,1616928097242253,1616928097324992,2950238
968,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2899,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1697671.6875,1039014.9375,1766894,1370884,1616928097346843,1616928097969012,1616928100917810,1616928101001554,2948798
969,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2902,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1699363.625,1039018.4375,1766301,1371517,1616928101021932,1616928101666250,1616928104623208,1616928104624846,2956958
970,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2905,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1700046,1039031.125,1767586,1370227,1616928104926598,1616928105343207,1616928108292165,1616928108374414,2948958
971,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2908,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1707950.0625,1039036,1766208,1371596,1616928108397036,1616928109028845,1616928111977963,1616928112059001,2949118
972,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2911,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1697752.0625,1039027.1875,1766830,1370937,1616928112081042,1616928112693722,1616928115655640,1616928115736303,2961918
973,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,2914,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1701159.75,1039051.1875,1765834,1371959,1616928115760258,1616928116373720,1616928119322198,1616928119404730,2948478
